Feature Name,Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
NumInstallTradesWBalance,"[3.50, inf)",430,0.1628171147292692,265,165,0.38372093023255816,0.4503073177458443,0.032384531532086785,0.004014207261330102
NumInstallTradesWBalance,Special,0,0.0,0,0,0.0,0.0,0.0,0.0
NumInstallTradesWBalance,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
NumInstallTradesWBalance,,2641,1.0,1336,1305,0.4941310109806891,,0.06013517427045119,0.007466512133138616
NumBank2NatlTradesWHighUtilization,"(-inf, 0.50)",1397,0.5289663006436955,559,838,0.5998568360773086,-0.42834566166678123,0.09583481157417711,0.011888601306158715
NumBank2NatlTradesWHighUtilization,"[0.50, 1.50)",625,0.23665278303672851,361,264,0.4224,0.2894518208467677,0.019656884529835803,0.002448568733601636
NumBank2NatlTradesWHighUtilization,"[1.50, 2.50)",298,0.11283604695191216,187,111,0.3724832214765101,0.49810138120245506,0.027352036234967923,0.0033840925749405205
NumBank2NatlTradesWHighUtilization,"[2.50, 3.50)",168,0.06361226808027262,115,53,0.31547619047619047,0.7511631804713311,0.0341514969064291,0.004171321950953202
NumBank2NatlTradesWHighUtilization,"[3.50, inf)",153,0.05793260128739114,114,39,0.2549019607843137,1.049159767925052,0.05816991197274592,0.006955087908362868
NumBank2NatlTradesWHighUtilization,Special,0,0.0,0,0,0.0,0.0,0.0,0.0
NumBank2NatlTradesWHighUtilization,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
NumBank2NatlTradesWHighUtilization,,2641,1.0,1336,1305,0.4941310109806891,,0.23516514121815588,0.02884767247401694
PercentTradesWBalance,"(-inf, 42.50)",455,0.17228322605073837,133,322,0.7076923076923077,-0.9076794516624521,0.1336035140304334,0.016149761668892378
PercentTradesWBalance,"[42.50, 47.50)",136,0.051495645588792126,47,89,0.6544117647058824,-0.6619658023618785,0.02185784137252563,0.002683412326186031
PercentTradesWBalance,"[47.50, 66.00)",692,0.26202196137826583,298,394,0.569364161849711,-0.3027344571323264,0.023874189235868547,0.002972929655249014
PercentTradesWBalance,"[66.00, 81.50)",690,0.26126467247254825,373,317,0.45942028985507244,0.1391996114267379,0.005050125623222203,0.0006307565403264343
PercentTradesWBalance,"[81.50, 88.50)",213,0.08065126845891708,145,68,0.3192488262910798,0.7337490029046705,0.04140226768230938,0.005062225124823409
PercentTradesWBalance,"[88.50, inf)",455,0.17228322605073837,340,115,0.25274725274725274,1.0605364549071599,0.17643976650742815,0.021076224043399767
PercentTradesWBalance,Special,0,0.0,0,0,0.0,0.0,0.0,0.0
PercentTradesWBalance,Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
PercentTradesWBalance,,2641,1.0,1336,1305,0.4941310109806891,,0.40222770445178735,0.048575309358877036
